chrom,start,end,strand,gene_id,gene_name,utr_id
6,113390524,113391848,+,ENSMUSG00000030276,Ttll3,5
6,113391980,113396210,-,ENSMUSG00000051169,Rpusd3,1
6,113401295,113402822,-,ENSMUSG00000030278,Cidec,1
6,113405172,113405814,-,ENSMUSG00000030278,Cidec,2
6,113419256,113422269,+,ENSMUSG00000051256,Jagn1,1
6,113424027,113425490,+,ENSMUSG00000051256,Jagn1,2
6,113435422,113438135,+,ENSMUSG00000043088,Il17re,1
6,113438940,113443668,+,ENSMUSG00000043088,Il17re,2
6,113445098,113448019,+,ENSMUSG00000043088,Il17re,3
6,113453060,113454005,+,ENSMUSG00000030281,Il17rc,1
6,113455525,113456562,+,ENSMUSG00000030281,Il17rc,2
6,113459781,113460401,+,ENSMUSG00000030281,Il17rc,3
6,113464732,113466986,+,ENSMUSG00000030284,Creld1,1
6,113468314,113470604,+,ENSMUSG00000030284,Creld1,2
6,113470300,113471551,-,ENSMUSG00000045009,Prrt3,1
6,113472929,113474082,-,ENSMUSG00000045009,Prrt3,2
6,113491535,113493163,-,ENSMUSG00000030286,Emc3,1
6,113496453,113497257,-,ENSMUSG00000030286,Emc3,2
6,113507064,113508879,-,ENSMUSG00000030286,Emc3,3
6,113513585,113515980,+,ENSMUSG00000034023,Fancd2,1
6,113530341,113531251,+,ENSMUSG00000034023,Fancd2,2
6,113539034,113539713,+,ENSMUSG00000034023,Fancd2,3
6,113549267,113550021,+,ENSMUSG00000034023,Fancd2,4
6,113550748,113551859,+,ENSMUSG00000034023,Fancd2,5
6,113562133,113563285,+,ENSMUSG00000034023,Fancd2,6
6,113572621,113574278,+,ENSMUSG00000034023,Fancd2,7
6,113573422,113574767,-,ENSMUSG00000033963,Fancd2os,1
6,113592753,113594212,+,ENSMUSG00000033940,Brk1,1
6,113606046,113608894,+,ENSMUSG00000033933,Vhl,1
6,113642364,113643270,+,ENSMUSG00000060477,Irak2,1
6,113646860,113647554,+,ENSMUSG00000060477,Irak2,2
6,113649400,113650294,+,ENSMUSG00000060477,Irak2,3
6,113670329,113672287,+,ENSMUSG00000060477,Irak2,4
6,113686843,113688330,+,ENSMUSG00000056952,Tatdn2,1
6,113674368,113675139,+,ENSMUSG00000121578,,1
6,113692780,113693530,-,ENSMUSG00000064177,Ghrl,1
6,113695838,113696715,-,ENSMUSG00000064177,Ghrl,2
6,113704723,113705610,-,ENSMUSG00000030298,Sec13,1
6,113707091,113708168,-,ENSMUSG00000030298,Sec13,2
6,113715790,113717988,-,ENSMUSG00000030298,Sec13,3
6,113720492,113726109,-,ENSMUSG00000030302,Atp2b2,1
6,113728225,113728943,-,ENSMUSG00000030302,Atp2b2,2
6,113779999,113782847,-,ENSMUSG00000030302,Atp2b2,3
6,113818992,113819906,-,ENSMUSG00000030302,Atp2b2,4
6,114108080,114109696,+,ENSMUSG00000030307,Slc6a11,1
6,114224402,114227213,+,ENSMUSG00000030307,Slc6a11,2
6,114277896,114279203,+,ENSMUSG00000030310,Slc6a1,1
6,114281448,114284379,+,ENSMUSG00000030310,Slc6a1,2
6,114288466,114289793,+,ENSMUSG00000030310,Slc6a1,3
6,114291966,114294793,+,ENSMUSG00000030310,Slc6a1,4
6,114456386,114457127,+,ENSMUSG00000053004,Hrh1,1
6,114457888,114460557,+,ENSMUSG00000053004,Hrh1,2
6,114649635,114650963,+,ENSMUSG00000030314,Atg7,1
6,114654601,114655259,+,ENSMUSG00000030314,Atg7,2
6,114659945,114663480,+,ENSMUSG00000030314,Atg7,3
6,114678586,114679238,+,ENSMUSG00000030314,Atg7,4
6,114835652,114837875,+,ENSMUSG00000030314,Atg7,5
6,114837289,114840140,-,ENSMUSG00000030315,Vgll4,1
6,114896715,114899077,-,ENSMUSG00000030315,Vgll4,2
6,114981042,114981780,-,ENSMUSG00000030316,Tamm41,1
6,114984854,114988130,-,ENSMUSG00000030316,Tamm41,2
6,114988819,114989580,-,ENSMUSG00000030316,Tamm41,3
6,114992864,114993489,-,ENSMUSG00000030316,Tamm41,4
6,115001382,115002685,-,ENSMUSG00000030316,Tamm41,5
6,115007939,115009536,-,ENSMUSG00000030316,Tamm41,6
6,115220807,115221418,+,ENSMUSG00000009394,Syn2,1
6,115250857,115253820,+,ENSMUSG00000009394,Syn2,2
6,115254762,115255970,+,ENSMUSG00000009394,Syn2,3
6,115257885,115259267,+,ENSMUSG00000009394,Syn2,4
6,115218553,115224439,-,ENSMUSG00000030317,Timp4,1
6,115360340,115361084,+,ENSMUSG00000000440,Pparg,1
6,115418153,115418821,+,ENSMUSG00000000440,Pparg,2
6,115439747,115440859,+,ENSMUSG00000000440,Pparg,3
6,115466857,115467660,+,ENSMUSG00000000440,Pparg,4
6,115524483,115529622,+,ENSMUSG00000042389,Tsen2,1
6,115530693,115531533,+,ENSMUSG00000042389,Tsen2,2
6,115536254,115537003,+,ENSMUSG00000042389,Tsen2,3
6,115554592,115555889,+,ENSMUSG00000042389,Tsen2,4
6,115560205,115564052,-,ENSMUSG00000068011,Mkrn2os,1
6,115587955,115590675,+,ENSMUSG00000000439,Mkrn2,1
6,115594393,115599885,+,ENSMUSG00000000439,Mkrn2,2
6,115594728,115597588,-,ENSMUSG00000000441,Raf1,1
6,115598477,115599123,-,ENSMUSG00000000441,Raf1,2
6,115600184,115600809,-,ENSMUSG00000000441,Raf1,3
6,115606859,115608629,-,ENSMUSG00000000441,Raf1,4
6,115705792,115706945,-,ENSMUSG00000059900,Tmem40,1
6,115780526,115782818,+,ENSMUSG00000030319,Cand2,1
6,115782166,115782819,-,ENSMUSG00000057841,Rpl32,1
6,115787557,115789511,-,ENSMUSG00000030321,Efcab12,1
6,115791162,115791912,-,ENSMUSG00000030321,Efcab12,2
6,115792599,115795037,-,ENSMUSG00000030321,Efcab12,3
6,115817358,115819823,-,ENSMUSG00000030322,Mbd4,1
6,115820724,115822878,-,ENSMUSG00000030322,Mbd4,2
6,115824353,115826128,-,ENSMUSG00000030322,Mbd4,3
6,115830249,115833339,+,ENSMUSG00000030323,Ift122,1
6,115851905,115852558,+,ENSMUSG00000030323,Ift122,2
6,115858213,115858884,+,ENSMUSG00000030323,Ift122,3
6,115860997,115861672,+,ENSMUSG00000030323,Ift122,4
6,115863570,115864626,+,ENSMUSG00000030323,Ift122,5
6,115865382,115866184,+,ENSMUSG00000030323,Ift122,6
6,115867125,115867862,+,ENSMUSG00000030323,Ift122,7
6,115868526,115869290,+,ENSMUSG00000030323,Ift122,8
6,115870883,115871680,+,ENSMUSG00000030323,Ift122,9
6,115876140,115876880,+,ENSMUSG00000030323,Ift122,10
6,115879519,115880172,+,ENSMUSG00000030323,Ift122,11
6,115882456,115883217,+,ENSMUSG00000030323,Ift122,12
6,115886886,115887652,+,ENSMUSG00000030323,Ift122,13
6,115889092,115889863,+,ENSMUSG00000030323,Ift122,14
6,115890533,115891235,+,ENSMUSG00000030323,Ift122,15
6,115892393,115895327,+,ENSMUSG00000030323,Ift122,16
6,115897012,115897712,+,ENSMUSG00000030323,Ift122,17
6,115899927,115903960,+,ENSMUSG00000030323,Ift122,18
6,115910518,115911359,+,ENSMUSG00000030324,Rho,1
6,115912057,115917297,+,ENSMUSG00000030324,Rho,2
6,115923660,115927497,+,ENSMUSG00000042279,H1f8,1
6,115931472,115933117,-,ENSMUSG00000030123,Plxnd1,1
6,115935224,115935951,-,ENSMUSG00000030123,Plxnd1,2
6,115943624,115944255,-,ENSMUSG00000030123,Plxnd1,3
6,115995272,115999662,-,ENSMUSG00000030126,Tmcc1,1
6,116001463,116002198,-,ENSMUSG00000030126,Tmcc1,2
6,116019532,116021066,-,ENSMUSG00000030126,Tmcc1,3
6,116030144,116035310,-,ENSMUSG00000030126,Tmcc1,4
6,116069691,116070401,-,ENSMUSG00000030126,Tmcc1,5
6,116081570,116087655,-,ENSMUSG00000030126,Tmcc1,6
6,116108326,116109093,-,ENSMUSG00000030126,Tmcc1,7
6,116110181,116112383,-,ENSMUSG00000030126,Tmcc1,8
6,116148278,116151574,-,ENSMUSG00000030126,Tmcc1,9
6,116185615,116186583,+,ENSMUSG00000024104,Washc2,1
6,116190609,116191271,+,ENSMUSG00000024104,Washc2,2
6,116192707,116193480,+,ENSMUSG00000024104,Washc2,3
6,116194411,116195983,+,ENSMUSG00000024104,Washc2,4
6,116196614,116197810,+,ENSMUSG00000024104,Washc2,5
6,116201082,116202186,+,ENSMUSG00000024104,Washc2,6
6,116204007,116204680,+,ENSMUSG00000024104,Washc2,7
6,116205884,116207063,+,ENSMUSG00000024104,Washc2,8
6,116231710,116232333,+,ENSMUSG00000024104,Washc2,9
6,116233277,116234089,+,ENSMUSG00000024104,Washc2,10
6,116235303,116236243,+,ENSMUSG00000024104,Washc2,11
6,116238996,116239947,+,ENSMUSG00000024104,Washc2,12
6,116251518,116252286,+,ENSMUSG00000042213,Zfand4,1
6,116261401,116263182,+,ENSMUSG00000042213,Zfand4,2
6,116264643,116265429,+,ENSMUSG00000042213,Zfand4,3
6,116282278,116283131,+,ENSMUSG00000042213,Zfand4,4
6,116290506,116292903,+,ENSMUSG00000042213,Zfand4,5
6,116304868,116307563,+,ENSMUSG00000042213,Zfand4,6
6,116327046,116330752,+,ENSMUSG00000025702,Marchf8,1
6,116353354,116354124,+,ENSMUSG00000025702,Marchf8,2
6,116377698,116379118,+,ENSMUSG00000025702,Marchf8,3
6,116380081,116380689,+,ENSMUSG00000025702,Marchf8,4
6,116382296,116386801,+,ENSMUSG00000025702,Marchf8,5
6,116386738,116388159,-,ENSMUSG00000025701,Alox5,1
6,116389252,116390791,-,ENSMUSG00000025701,Alox5,2
6,116392131,116392838,-,ENSMUSG00000025701,Alox5,3
6,116470272,116475482,+,ENSMUSG00000053391,Or13a1,1
6,116493424,116495226,+,ENSMUSG00000053251,Or6d12,1
6,116517116,116521553,+,ENSMUSG00000081649,Or6d13,1
6,116529061,116529763,+,ENSMUSG00000107906,Eif4a3l2,1
6,116534051,116534673,+,ENSMUSG00000051046,Or6d14,1
6,116535792,116537872,+,ENSMUSG00000051046,Or6d14,2
6,116556745,116559272,-,ENSMUSG00000050654,Or6d15,1
6,116600677,116603583,-,ENSMUSG00000059878,Zfp422,1
6,116609669,116616799,-,ENSMUSG00000042129,Rassf4,1
6,116619586,116623238,-,ENSMUSG00000042129,Rassf4,2
6,116628335,116630055,+,ENSMUSG00000048489,Depp1,1
6,116655724,116672790,-,ENSMUSG00000048108,Tmem72,1
6,116673468,116674207,-,ENSMUSG00000048108,Tmem72,2
6,116674982,116675623,-,ENSMUSG00000048108,Tmem72,3
6,117150153,117158628,+,ENSMUSG00000061353,Cxcl12,1
6,117819914,117823217,+,ENSMUSG00000059689,Zfp637,1
6,117845879,117848039,+,ENSMUSG00000042097,Zfp239,1
6,117848570,117850552,+,ENSMUSG00000042097,Zfp239,2
6,117900369,117902883,+,ENSMUSG00000042079,Hnrnpf,1
6,117910220,117912448,-,ENSMUSG00000004988,Fxyd4,1
6,118066502,118068807,+,ENSMUSG00000030134,Rasgef1a,1
6,118084113,118086655,-,ENSMUSG00000042042,Csgalnact2,1
6,118128406,118132516,-,ENSMUSG00000030110,Ret,1
6,118360042,118360911,-,ENSMUSG00000030138,Bms1,1
6,118373424,118374097,-,ENSMUSG00000030138,Bms1,2
6,118390495,118391180,-,ENSMUSG00000030138,Bms1,3
6,118403980,118406156,-,ENSMUSG00000030145,Zfp248,1
6,118409966,118410692,-,ENSMUSG00000030145,Zfp248,2
6,118429760,118431148,-,ENSMUSG00000030145,Zfp248,3
6,118438611,118441595,-,ENSMUSG00000072623,Zfp9,1
6,118443440,118445680,-,ENSMUSG00000072623,Zfp9,2
6,118477969,118480283,-,ENSMUSG00000007827,Ankrd26,1
6,118494816,118495672,-,ENSMUSG00000007827,Ankrd26,2
6,118519585,118520244,-,ENSMUSG00000007827,Ankrd26,3
6,118563901,118571455,-,ENSMUSG00000051331,Cacna1c,1
6,118590687,118591338,-,ENSMUSG00000051331,Cacna1c,2
6,118678878,118684408,-,ENSMUSG00000051331,Cacna1c,3
6,118922824,118923632,-,ENSMUSG00000051331,Cacna1c,4
6,118932233,118933033,-,ENSMUSG00000051331,Cacna1c,5
6,119191431,119192108,+,ENSMUSG00000041477,Dcp1b,1
6,119196664,119198877,+,ENSMUSG00000041477,Dcp1b,2
6,119247877,119249194,+,ENSMUSG00000041460,Cacna2d4,1
6,119253723,119254385,+,ENSMUSG00000041460,Cacna2d4,2
6,119276989,119278679,+,ENSMUSG00000041460,Cacna2d4,3
6,119314543,119315401,+,ENSMUSG00000041460,Cacna2d4,4
6,119320628,119321303,+,ENSMUSG00000041460,Cacna2d4,5
6,119323795,119324499,+,ENSMUSG00000041460,Cacna2d4,6
6,119326797,119329668,+,ENSMUSG00000041460,Cacna2d4,7
6,119291794,119294316,-,ENSMUSG00000055003,Lrtm2,1
6,119300310,119301038,-,ENSMUSG00000055003,Lrtm2,2
6,119329811,119333189,-,ENSMUSG00000030168,Adipor2,1
6,119333877,119336798,-,ENSMUSG00000030168,Adipor2,2
6,119338489,119339260,-,ENSMUSG00000030168,Adipor2,3
6,119340149,119340766,-,ENSMUSG00000030168,Adipor2,4
6,119346812,119347669,-,ENSMUSG00000030168,Adipor2,5
6,119409192,119410658,-,ENSMUSG00000030170,Wnt5b,1
6,119457724,119459891,+,ENSMUSG00000030019,Fbxl14,1
6,119547457,119553023,-,ENSMUSG00000030172,Erc1,1
6,119571446,119572234,-,ENSMUSG00000030172,Erc1,2
6,119593928,119599366,-,ENSMUSG00000030172,Erc1,3
6,119697939,119698742,-,ENSMUSG00000030172,Erc1,4
6,119749367,119750919,-,ENSMUSG00000030172,Erc1,5
6,119800646,119803721,-,ENSMUSG00000030172,Erc1,6
6,119889484,119893303,+,ENSMUSG00000030166,Rad52,1
6,119894743,119900089,+,ENSMUSG00000030166,Rad52,2
6,119900630,119904495,-,ENSMUSG00000045962,Wnk1,1
6,119906494,119911097,-,ENSMUSG00000045962,Wnk1,2
6,119914121,119915279,-,ENSMUSG00000045962,Wnk1,3
6,119916299,119916963,-,ENSMUSG00000045962,Wnk1,4
6,119920467,119933457,-,ENSMUSG00000045962,Wnk1,5
6,119938969,119939627,-,ENSMUSG00000045962,Wnk1,6
6,119946215,119946831,-,ENSMUSG00000045962,Wnk1,7
6,119947408,119948338,-,ENSMUSG00000045962,Wnk1,8
6,120175471,120176088,+,ENSMUSG00000041377,Ninj2,1
6,120176674,120177600,+,ENSMUSG00000041377,Ninj2,2
6,120179734,120181179,-,ENSMUSG00000041372,B4galnt3,1
6,120300984,120302754,-,ENSMUSG00000030177,Ccdc77,1
6,120305755,120306720,-,ENSMUSG00000030177,Ccdc77,2
6,120308473,120309292,-,ENSMUSG00000030177,Ccdc77,3
6,120311430,120312178,-,ENSMUSG00000030177,Ccdc77,4
6,120314434,120316459,-,ENSMUSG00000030177,Ccdc77,5
6,120318634,120319292,-,ENSMUSG00000030177,Ccdc77,6
6,120321963,120325791,-,ENSMUSG00000030177,Ccdc77,7
6,120326869,120327705,-,ENSMUSG00000030177,Ccdc77,8
6,120330321,120331315,-,ENSMUSG00000030177,Ccdc77,9
6,120345593,120346869,+,ENSMUSG00000030180,Kdm5a,1
6,120364671,120365361,+,ENSMUSG00000030180,Kdm5a,2
6,120379235,120379961,+,ENSMUSG00000030180,Kdm5a,3
6,120381626,120383986,+,ENSMUSG00000030180,Kdm5a,4
6,120388816,120391093,+,ENSMUSG00000030180,Kdm5a,5
6,120391877,120392615,+,ENSMUSG00000030180,Kdm5a,6
6,120395220,120396734,+,ENSMUSG00000030180,Kdm5a,7
6,120406721,120407543,+,ENSMUSG00000030180,Kdm5a,8
6,120408474,120409304,+,ENSMUSG00000030180,Kdm5a,9
6,120415648,120421835,+,ENSMUSG00000030180,Kdm5a,10
6,120456664,120464820,+,ENSMUSG00000002897,Il17ra,1
6,120465600,120469296,-,ENSMUSG00000094626,Tmem121b,1
6,120486155,120487395,-,ENSMUSG00000058979,Hdhd5,1
6,120496622,120498567,-,ENSMUSG00000058979,Hdhd5,2
6,120506608,120508563,-,ENSMUSG00000058979,Hdhd5,3
6,120697529,120702181,+,ENSMUSG00000071226,Cecr2,1
6,120712417,120717012,+,ENSMUSG00000071226,Cecr2,2
6,120732178,120733935,+,ENSMUSG00000071226,Cecr2,3
6,120737805,120738978,+,ENSMUSG00000071226,Cecr2,4
6,120743079,120748451,+,ENSMUSG00000071226,Cecr2,5
6,120770305,120771597,+,ENSMUSG00000004902,Slc25a18,1
6,120770966,120773025,-,ENSMUSG00000019210,Atp6v1e1,1
6,120780404,120781393,-,ENSMUSG00000019210,Atp6v1e1,2
6,120784246,120784913,-,ENSMUSG00000019210,Atp6v1e1,3
6,120842229,120845123,+,ENSMUSG00000009112,Bcl2l13,1
6,120852864,120853578,+,ENSMUSG00000009112,Bcl2l13,2
6,120864053,120870103,+,ENSMUSG00000009112,Bcl2l13,3
6,120868591,120871541,-,ENSMUSG00000004446,Bid,1
6,120872279,120873092,-,ENSMUSG00000004446,Bid,2
6,120876883,120877627,-,ENSMUSG00000004446,Bid,3
6,120883659,120884646,-,ENSMUSG00000004446,Bid,4
6,120908368,120912267,-,ENSMUSG00000051586,Mical3,1
6,120927344,120928444,-,ENSMUSG00000051586,Mical3,2
6,120935004,120937299,-,ENSMUSG00000051586,Mical3,3
6,120973977,120978623,-,ENSMUSG00000051586,Mical3,4
6,120983896,120984690,-,ENSMUSG00000051586,Mical3,5
6,120985656,120986442,-,ENSMUSG00000051586,Mical3,6
6,120993308,120999757,-,ENSMUSG00000051586,Mical3,7
6,121001411,121002096,-,ENSMUSG00000051586,Mical3,8
6,121005599,121008021,-,ENSMUSG00000051586,Mical3,9
6,121018724,121019595,-,ENSMUSG00000051586,Mical3,10
6,121162369,121164700,+,ENSMUSG00000067825,Pex26,1
6,121166902,121167506,+,ENSMUSG00000067825,Pex26,2
6,121170171,121173451,+,ENSMUSG00000067825,Pex26,3
6,121174541,121176096,+,ENSMUSG00000067825,Pex26,4
6,121202739,121204113,+,ENSMUSG00000030137,Tuba8,1
6,121231923,121233019,+,ENSMUSG00000030107,Usp18,1
6,121239318,121240436,+,ENSMUSG00000030107,Usp18,2
6,121245811,121248176,+,ENSMUSG00000030107,Usp18,3
6,121279356,121280552,+,ENSMUSG00000030108,Slc6a13,1
6,121300924,121301589,+,ENSMUSG00000030108,Slc6a13,2
6,121309978,121310850,+,ENSMUSG00000030108,Slc6a13,3
6,121314076,121314992,+,ENSMUSG00000030108,Slc6a13,4
6,121324062,121324866,+,ENSMUSG00000030109,Slc6a12,1
6,121328700,121329332,+,ENSMUSG00000030109,Slc6a12,2
6,121330047,121332585,+,ENSMUSG00000030109,Slc6a12,3
6,121335792,121336405,+,ENSMUSG00000030109,Slc6a12,4
6,121337093,121339195,+,ENSMUSG00000030109,Slc6a12,5
6,121339888,121341115,+,ENSMUSG00000030109,Slc6a12,6
6,121341888,121343034,+,ENSMUSG00000030109,Slc6a12,7
6,121349592,121353790,-,ENSMUSG00000040797,Iqsec3,1
6,121355619,121357303,-,ENSMUSG00000040797,Iqsec3,2
6,121358308,121359000,-,ENSMUSG00000040797,Iqsec3,3
6,121360574,121361560,-,ENSMUSG00000040797,Iqsec3,4
6,121363232,121365132,-,ENSMUSG00000040797,Iqsec3,5
6,121366126,121367381,-,ENSMUSG00000040797,Iqsec3,6
6,121381486,121388034,-,ENSMUSG00000040797,Iqsec3,7
6,121389167,121390862,-,ENSMUSG00000040797,Iqsec3,8
6,121614935,121615647,+,ENSMUSG00000030111,A2m,1
6,121635272,121638450,+,ENSMUSG00000030111,A2m,2
6,121655768,121656486,+,ENSMUSG00000030111,A2m,3
6,121765616,121766343,+,ENSMUSG00000108022,Gm7298,1
6,121817931,121818953,+,ENSMUSG00000059908,Mug1,1
6,121826105,121826997,+,ENSMUSG00000059908,Mug1,2
6,121858341,121859111,+,ENSMUSG00000059908,Mug1,3
6,121865222,121866316,+,ENSMUSG00000059908,Mug1,4
6,122062500,122063224,+,ENSMUSG00000030131,Mug2,1
6,122247255,122248630,-,ENSMUSG00000030114,Klrg1,1
6,122292987,122294939,+,ENSMUSG00000007458,M6pr,1
6,122294390,122301072,-,ENSMUSG00000040669,Phc1,1
6,122302117,122303209,-,ENSMUSG00000040669,Phc1,2
6,122309181,122311409,-,ENSMUSG00000040669,Phc1,3
6,122423955,122424718,-,ENSMUSG00000040649,Rimklb,1
6,122426487,122427251,-,ENSMUSG00000040649,Rimklb,2
6,122429213,122433455,-,ENSMUSG00000040649,Rimklb,3
6,122435885,122436554,-,ENSMUSG00000040649,Rimklb,4
6,122440829,122441467,-,ENSMUSG00000040649,Rimklb,5
6,122449197,122450022,-,ENSMUSG00000040649,Rimklb,6
6,122492007,122492634,+,ENSMUSG00000030116,Mfap5,1
6,122504978,122506549,+,ENSMUSG00000030116,Mfap5,2
6,122539133,122541439,+,ENSMUSG00000040627,Aicda,1
6,122554451,122556065,-,ENSMUSG00000040613,Apobec1,1
6,122558089,122559009,-,ENSMUSG00000040613,Apobec1,2
6,122563981,122565431,-,ENSMUSG00000040613,Apobec1,3
6,122573298,122574036,-,ENSMUSG00000040613,Apobec1,4
6,122582062,122583564,-,ENSMUSG00000030117,Gdf3,1
6,122584686,122585583,-,ENSMUSG00000030117,Gdf3,2
6,122606665,122607531,+,ENSMUSG00000046323,Dppa3,1
6,122690215,122691892,+,ENSMUSG00000012396,Nanog,1
6,122704468,122707399,-,ENSMUSG00000003153,Slc2a3,1
6,122708052,122710133,-,ENSMUSG00000003153,Slc2a3,2
6,122712082,122714557,-,ENSMUSG00000003153,Slc2a3,3
6,122716492,122717650,-,ENSMUSG00000003153,Slc2a3,4
6,122809820,122810558,+,ENSMUSG00000003154,Foxj2,1
6,122819512,122822625,+,ENSMUSG00000003154,Foxj2,2
6,122823797,122827081,-,ENSMUSG00000040552,C3ar1,1
6,122852183,122853332,+,ENSMUSG00000030327,Necap1,1
6,122857317,122859783,+,ENSMUSG00000030327,Necap1,2
6,122864048,122866200,+,ENSMUSG00000030327,Necap1,3
6,122910585,122911878,+,ENSMUSG00000049037,Clec4a1,1
6,122943081,122943808,+,ENSMUSG00000043832,Clec4a3,1
6,122946172,122947134,+,ENSMUSG00000043832,Clec4a3,2
6,123000700,123001364,+,ENSMUSG00000059639,Clec4a4,1
6,123048197,123048814,+,ENSMUSG00000030147,Clec4b1,1
6,123100118,123100928,+,ENSMUSG00000030148,Clec4a2,1
6,123104611,123105235,+,ENSMUSG00000030148,Clec4a2,2
6,123119167,123121258,+,ENSMUSG00000030148,Clec4a2,3
6,123180944,123181930,+,ENSMUSG00000067767,Clec4b2,1
6,123207404,123208129,+,ENSMUSG00000023349,Clec4n,1
6,123208752,123209453,+,ENSMUSG00000023349,Clec4n,2
6,123212103,123212854,+,ENSMUSG00000023349,Clec4n,3
6,123221137,123221852,+,ENSMUSG00000023349,Clec4n,4
6,123223100,123224280,+,ENSMUSG00000023349,Clec4n,5
6,123244739,123245402,+,ENSMUSG00000030144,Clec4d,1
6,123246940,123247655,+,ENSMUSG00000030144,Clec4d,2
6,123251317,123252524,+,ENSMUSG00000030144,Clec4d,3
6,123258448,123260955,-,ENSMUSG00000030142,Clec4e,1
6,123262128,123262817,-,ENSMUSG00000030142,Clec4e,2
6,123264436,123265211,-,ENSMUSG00000030142,Clec4e,3
6,123312304,123313796,+,ENSMUSG00000091260,Vmn2r19,1
6,123350172,123363413,-,ENSMUSG00000094145,Vmn2r20,1
6,123366218,123367983,-,ENSMUSG00000094145,Vmn2r20,2
6,123469167,123470659,-,ENSMUSG00000093820,Vmn2r21,1
6,123586417,123587909,-,ENSMUSG00000095486,Vmn2r22,1
6,123609422,123615375,-,ENSMUSG00000095486,Vmn2r22,2
6,123682453,123683128,+,ENSMUSG00000091620,Vmn2r23,1
6,123689079,123696497,+,ENSMUSG00000091620,Vmn2r23,2
6,123706183,123707004,+,ENSMUSG00000091620,Vmn2r23,3
6,123709932,123710655,+,ENSMUSG00000091620,Vmn2r23,4
6,123718006,123724916,+,ENSMUSG00000091620,Vmn2r23,5
6,123792203,123802171,+,ENSMUSG00000072780,Vmn2r24,1
6,123798305,123800965,-,ENSMUSG00000094672,Vmn2r25,1
6,123801927,123802650,-,ENSMUSG00000094672,Vmn2r25,2
6,123805005,123805829,-,ENSMUSG00000094672,Vmn2r25,3
6,123810431,123816039,-,ENSMUSG00000094672,Vmn2r25,4
6,124027335,124029520,+,ENSMUSG00000096630,Vmn2r26,1
6,124030518,124031241,+,ENSMUSG00000096630,Vmn2r26,2
6,124037802,124043065,+,ENSMUSG00000096630,Vmn2r26,3
6,124166415,124168854,-,ENSMUSG00000072778,Vmn2r27,1
6,124305748,124307786,+,ENSMUSG00000008845,Cd163,1
6,124373475,124375429,-,ENSMUSG00000005069,Pex5,1
6,124379789,124381979,-,ENSMUSG00000005069,Pex5,2
6,124407240,124409956,-,ENSMUSG00000008153,Clstn3,1
6,124413431,124414212,-,ENSMUSG00000008153,Clstn3,2
6,124415563,124416244,-,ENSMUSG00000008153,Clstn3,3
6,124432588,124433435,-,ENSMUSG00000008153,Clstn3,4
6,124438269,124438986,-,ENSMUSG00000008153,Clstn3,5
6,124485780,124487902,+,ENSMUSG00000038527,C1rl,1
6,124499640,124500702,+,ENSMUSG00000055172,C1ra,1
6,124507004,124508202,-,ENSMUSG00000038521,C1s1,1
6,124512851,124513790,-,ENSMUSG00000038521,C1s1,2
6,124516980,124518255,-,ENSMUSG00000038521,C1s1,3
6,124557686,124558430,+,ENSMUSG00000098470,C1rb,1
6,124601284,124602424,-,ENSMUSG00000079343,C1s2,1
6,124675902,124681681,+,ENSMUSG00000004270,Lpcat3,1
6,124680748,124685676,-,ENSMUSG00000004268,Emg1,1
6,124689367,124692063,+,ENSMUSG00000004264,Phb2,1
6,124693088,124694213,+,ENSMUSG00000004264,Phb2,2
6,124697370,124698485,-,ENSMUSG00000004266,Ptpn6,1
6,124701950,124702621,-,ENSMUSG00000004266,Ptpn6,2
6,124704410,124705058,-,ENSMUSG00000004266,Ptpn6,3
6,124705564,124706233,-,ENSMUSG00000004266,Ptpn6,4
6,124709025,124710123,-,ENSMUSG00000004266,Ptpn6,5
6,124715846,124717958,-,ENSMUSG00000072772,Grcc10,1
6,124715852,124716676,-,ENSMUSG00000107478,Gm45234,1
6,124717182,124717958,-,ENSMUSG00000107478,Gm45234,2
6,124719575,124720334,-,ENSMUSG00000107478,Gm45234,3
6,124719207,124720334,-,ENSMUSG00000004263,Atn1,1
6,124721835,124722679,-,ENSMUSG00000004263,Atn1,2
6,124724382,124725252,-,ENSMUSG00000004263,Atn1,3
6,124736716,124741187,-,ENSMUSG00000004267,Eno2,1
6,124742804,124745471,-,ENSMUSG00000004267,Eno2,2
6,124746526,124748138,-,ENSMUSG00000030125,Lrrc23,1
6,124754925,124756189,-,ENSMUSG00000030125,Lrrc23,2
6,124785890,124787882,+,ENSMUSG00000038451,Spsb2,1
6,124787249,124791417,-,ENSMUSG00000023456,Tpi1,1
6,124791682,124792922,-,ENSMUSG00000038429,Usp5,1
6,124793909,124794734,-,ENSMUSG00000038429,Usp5,2
6,124798438,124801579,-,ENSMUSG00000038429,Usp5,3
6,124808025,124810964,+,ENSMUSG00000023505,Cdca3,1
6,124810903,124812221,-,ENSMUSG00000023439,Gnb3,1
6,124815762,124817013,-,ENSMUSG00000023439,Gnb3,2
6,124817752,124819475,-,ENSMUSG00000023191,P3h3,1
6,124821679,124823306,-,ENSMUSG00000023191,P3h3,2
6,124827289,124828394,-,ENSMUSG00000023191,P3h3,3
6,124829714,124830403,-,ENSMUSG00000023191,P3h3,4
6,124830974,124832242,-,ENSMUSG00000023191,P3h3,5
6,124835107,124836483,-,ENSMUSG00000038390,Gpr162,1
